id,url,seo_score,path,code,content_type,indexability,depth,title_len,meta_len,word_count,inlinks,unique_inlinks,match_score,path_to_file,path_to_image,path_to_text,named_entities,disease_category,country,category,search_terms,diseases,x,y,cluster,text_snippets,cluster_keywords,domain,demand,findability,optimization_level,search_volume,topic
64,https://fachportal.roche.de/beyond-services/schulungsmaterial/pv-material-esbriet.html,10,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_esbriet_html.txt,200,html,Non-Indexable,2,34,34,845,1,1,1,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_esbriet_html.txt,image/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_esbriet_html.txt.png,text/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_esbriet_html.txt.txt,"['Information', 'Esbriet', 'Medical', 'Team']",Other,Germany,Medication information,"Esbriet, pharmacovigilance, adverse effects, medication safety",,6.2477193,-37.703968,1,"The content displays a section of Roche's professional portal focused on pharmacovigilance training materials. It includes options to download or order these materials, specifically related to the product Esbriet across all indications. Additionally, there are links to related resources, contact information for reporting adverse effects, and service hours for the Medical Information Team. This content aims to support healthcare professionals in accessing essential training resources and guidance related to medication safety.","drug, reporting, adverse",fachportal.roche.de,Falling,0.10012552585423,high,50,Drug Safety
65,https://fachportal.roche.de/beyond-services/schulungsmaterial/pv-material-hemlibra.html,10,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_hemlibra_html.txt,200,html,Non-Indexable,2,34,34,845,1,1,1,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_hemlibra_html.txt,image/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_hemlibra_html.txt.png,text/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_hemlibra_html.txt.txt,"['Hemlibra', 'Emicizumab', 'Users']",Other,Germany,Medication information,"Hemlibra, Emicizumab, pharmacovigilance, adverse reactions",,8.129866,-35.813866,1,"The content appears to showcase a section of Roche's professional portal dedicated to pharmacovigilance training materials. Users can download and order educational resources related to the drug Hemlibra (Emicizumab). It includes options for filtering the materials by product, indication, and user group. Additionally, there are links for further information, including contact details for reporting adverse reactions and accessing medical information support.","drug, reporting, adverse",fachportal.roche.de,Falling,0.127657107523083,high,103,Drug Safety
66,https://fachportal.roche.de/beyond-services/schulungsmaterial/pv-material-kadcyla.html,10,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_kadcyla_html.txt,200,html,Non-Indexable,2,34,34,845,1,1,1,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_kadcyla_html.txt,image/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_kadcyla_html.txt.png,text/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_kadcyla_html.txt.txt,['Kadcyla'],Other,Germany,Medication information,"Kadcyla, risks, adverse effects, educational resources",,5.9938374,-36.204357,1,"The content of the content focuses on pharmacovigilance training materials offered by Roche. It allows professionals to download and order educational resources related to their product, Kadcyla, specifically concerning risks associated with it. Additionally, the page provides links for more information, including contact details for reporting adverse effects and accessing medical information support.","drug, reporting, adverse",fachportal.roche.de,All,0.308357968034825,high,493,Drug Safety
67,https://fachportal.roche.de/beyond-services/schulungsmaterial/pv-material-lunsumio.html,10,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_lunsumio_html.txt,200,html,Non-Indexable,2,34,34,845,1,1,1,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_lunsumio_html.txt,image/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_lunsumio_html.txt.png,text/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_lunsumio_html.txt.txt,['Lunsumio'],Other,Germany,Medication information,"Lunsumio, pharmacovigilance, adverse events, drug safety, monitoring",,6.6178937,-37.81866,1,"The content highlights a section of Roche's professional portal focused on pharmacovigilance training materials. It allows users to download and order relevant resources, specifically mentioning the product ""Lunsumio."" The page also provides links to various resources, including contact information for reporting adverse events. The overall purpose is to support healthcare professionals with educational materials on drug safety and monitoring.","drug, reporting, adverse",fachportal.roche.de,Falling,0.905691086016633,high,294,Drug Safety
68,https://fachportal.roche.de/beyond-services/schulungsmaterial/pv-material-mabthera.html,10,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_mabthera_html.txt,200,html,Non-Indexable,2,34,34,845,1,1,1,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_mabthera_html.txt,image/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_mabthera_html.txt.png,text/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_mabthera_html.txt.txt,"['Mabthera', 'Users']",Other,Germany,Offer outline,"Mabthera, pharmacovigilance, adverse effects",,5.6211925,-38.44018,1,"The content shows a section of Roche's professional portal, specifically related to pharmacovigilance training materials. Users can download and order training resources pertaining to the product ""Mabthera,"" applicable across various indications. The page also includes options for filtering selections and offers links to pertinent information, such as FAQs and contact details for reporting adverse effects. Overall, it serves to facilitate access to important educational materials for healthcare professionals.","drug, reporting, adverse",fachportal.roche.de,Flat,0.185733028207824,high,350,Drug Safety
69,https://fachportal.roche.de/beyond-services/schulungsmaterial/pv-material-piasky.html,10,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_piasky_html.txt,200,html,Non-Indexable,2,34,34,845,1,1,1,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_piasky_html.txt,image/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_piasky_html.txt.png,text/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_piasky_html.txt.txt,"['Plasky', 'Training', 'Materials', 'Pharmacovigilance']",Other,Germany,Offer outline,"Plasky, pharmacovigilance, adverse effects",,8.012831,-37.26277,1,"The content presents the ""Pharmacovigilance Training Materials"" section on Roche's professional portal. It allows users to download and order training materials related to pharmacovigilance, specifically for the product ""Plasky."" The page also offers a user interface for filtering search results and includes links to additional resources, as well as contact information for reporting adverse effects and reaching the medical information team.","drug, reporting, adverse",fachportal.roche.de,Rising,0.389336890326617,high,498,Drug Safety
70,https://fachportal.roche.de/beyond-services/schulungsmaterial/pv-material-roactemra.html,10,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_roactemra_html.txt,200,html,Non-Indexable,2,34,34,845,1,1,1,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_roactemra_html.txt,image/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_roactemra_html.txt.png,text/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_roactemra_html.txt.txt,['Additional'],Other,Germany,Offer outline,"RoActemra, pharmacovigilance, side effects, educational resources, indications, data privacy policies",,6.6327615,-37.0412,1,"The content presents a section of Roche's professional portal dedicated to pharmacovigilance training materials. It allows users to download and order educational resources related to the drug RoActemra, covering various indications. The page features filters for selecting relevant materials and includes contact information for reporting side effects and accessing medical support. Additional links provide access to legal information and data privacy policies.","drug, reporting, adverse",fachportal.roche.de,Flat,0.281298708666836,high,202,Drug Safety
71,https://fachportal.roche.de/beyond-services/schulungsmaterial/pv-material-tecentriq.html,10,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_tecentriq_html.txt,200,html,Non-Indexable,2,34,34,845,1,1,1,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_tecentriq_html.txt,image/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_tecentriq_html.txt.png,text/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_tecentriq_html.txt.txt,['Tecentriq'],Oncology-Hematology,Germany,Medication information,"Tecentriq, pharmacovigilance, adverse drug reactions",,4.9714627,-38.728886,1,"The content of the content focuses on training materials related to pharmacovigilance for Roche's product, Tecentriq. It offers users the option to download and order relevant educational resources. Additionally, there is a section for reporting adverse drug reactions, including contact details for Roche's medical information team, which highlights the site's emphasis on safety and compliance.","drug, reporting, adverse",fachportal.roche.de,All,0.729246129180954,high,20,Drug Safety
72,https://fachportal.roche.de/beyond-services/schulungsmaterial/pv-material-vabysmo.html,10,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_vabysmo_html.txt,200,html,Non-Indexable,2,34,34,845,1,1,1,fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_vabysmo_html.txt,image/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_vabysmo_html.txt.png,text/fachportal_roche_de_beyond_services_schulungsmaterial_pv_material_vabysmo_html.txt.txt,['Vabysmo'],Other,Germany,Medication information,"Vabysmo, pharmacovigilance, side effects",,5.6421814,-37.94295,1,"The content features a section of Roche's professional portal dedicated to pharmacovigilance training materials. It allows users to download and order educational resources related to the medication Vabysmo. The page includes filtering options for product and indication categories, and it also provides contact information for reporting side effects and inquiries. The purpose of the portal is to support healthcare professionals with relevant information and resources.","drug, reporting, adverse",fachportal.roche.de,Rising,0.643573366581497,high,126,Drug Safety
73,https://fachportal.roche.de/beyond-services/whatsapp_service.html?cid=ned-SI-20240129-none-HAE-so-10011036,9,fachportal_roche_de_beyond_services_whatsapp_service_html_cid_ned_SI_20240129_none_HAE_so_10011036.txt,200,html,Non-Indexable,3,16,197,1253,9,2,0.980769230769231,fachportal_roche_de_beyond_services_whatsapp_service_html_cid_ned_SI_20240129_none_HAE_so_10011036.txt.txt,image/fachportal_roche_de_beyond_services_whatsapp_service_html_cid_ned_SI_20240129_none_HAE_so_10011036.txt.txt.png,text/fachportal_roche_de_beyond_services_whatsapp_service_html_cid_ned_SI_20240129_none_HAE_so_10011036.txt.txt.txt,[],Oncology-Hematology,Germany,Offer outline,,,-37.324417,-9.582094,0,"The content focuses on the various therapeutic areas and products offered by Roche, emphasizing their commitment to neuroscience, oncology, and precision medicine, among others. It serves as a professional portal, providing access to clinical data, downloadable resources, and updates on products and services relevant to healthcare professionals. Additionally, it offers features like a WhatsApp service for real-time news and newsletters, ensuring that users stay informed about the latest developments in their fields of interest. The overall purpose is to facilitate information sharing and enhance professional engagement with Roche's innovative solutions.","oncology, professionals, data",fachportal.roche.de,Flat,0.0598723945930494,high,267,General Offer Outline
74,https://fachportal.roche.de/beyond-services/whatsapp_service.html,10,fachportal_roche_de_beyond_services_whatsapp_service_html.txt,200,html,Indexable,1,16,197,1253,16,5,0.968253968253968,fachportal_roche_de_beyond_services_whatsapp_service_html.txt.txt,image/fachportal_roche_de_beyond_services_whatsapp_service_html.txt.txt.png,text/fachportal_roche_de_beyond_services_whatsapp_service_html.txt.txt.txt,[],Other,Germany,Offer outline,,,-29.584108,9.212007,0,"The content provides a structured overview of Roche's areas of expertise and product offerings, encompassing various therapeutic fields such as oncology, hematology, neuroscience, and ophthalmology. It serves as a resource for healthcare professionals by detailing available products, clinical data, and downloadable materials. Additionally, it features services like a WhatsApp news subscription and newsletters to keep professionals informed about updates in their specific areas of interest. Overall, the content aims to facilitate access to Roche’s information and enhance communication within the medical community.","oncology, professionals, data",fachportal.roche.de,Falling,0.207173816207039,high,80,General Offer Outline
75,https://fachportal.roche.de/external-redirects.html,6,fachportal_roche_de_external_redirects_html.txt,200,html,Indexable,,18,0,734,0,0,0.959183673469388,fachportal_roche_de_external_redirects_html.txt.txt,image/fachportal_roche_de_external_redirects_html.txt.txt.png,text/fachportal_roche_de_external_redirects_html.txt.txt.txt,"['Fachportal', 'Medical', 'Science']",Other,Germany,Other,,,-26.442802,-20.048264,0,"The content displays the Roche Fachportal, a professional resource designed for healthcare providers. It includes navigation options for various topics, such as products and clinical data. Additionally, there are useful links related to Roche Medical Science and their pipeline, along with sections dedicated to patient support and reporting adverse drug reactions. The purpose of the platform is to provide essential information and services tailored for professionals in the pharmaceutical field.","oncology, professionals, data",fachportal.roche.de,All,0.185020750023043,medium,493,General Offer Outline
76,https://fachportal.roche.de/fachgebiete/dermatoonkologie_dermatologie/dermatoonkologie.html,10,fachportal_roche_de_fachgebiete_dermatoonkologie_dermatologie_dermatoonkologie_html.txt,200,html,Indexable,1,16,71,3162,6,6,1,fachportal_roche_de_fachgebiete_dermatoonkologie_dermatologie_dermatoonkologie_html.txt,image/fachportal_roche_de_fachgebiete_dermatoonkologie_dermatologie_dermatoonkologie_html.txt.png,text/fachportal_roche_de_fachgebiete_dermatoonkologie_dermatologie_dermatoonkologie_html.txt.txt,[],Oncology-Hematology,Germany,Offer outline,"melanoma, pemphigus vulgaris","melanoma, pemphigus vulgaris",-32.103577,7.502862,0,"The content consists of sections related to Roche's specialized areas, product offerings, clinical data, and various services aimed at healthcare professionals. It outlines different therapeutic fields, such as oncology, neurology, and dermatology, while highlighting specific diseases and associated Roche products, including detailed information on conditions like melanoma and pemphigus vulgaris. The purpose is to provide healthcare professionals with resources, product information, clinical data, and avenues for reporting adverse effects, enhancing their ability to treat patients effectively using Roche's pharmaceutical solutions.","oncology, professionals, data",fachportal.roche.de,Falling,0.345615346231339,high,355,General Offer Outline
77,https://fachportal.roche.de/fachgebiete/gastrointestinale_onkologie.html,7,fachportal_roche_de_fachgebiete_gastrointestinale_onkologie_html.txt,200,html,Indexable,1,27,0,2684,13,10,0.971428571428571,fachportal_roche_de_fachgebiete_gastrointestinale_onkologie_html.txt.txt,image/fachportal_roche_de_fachgebiete_gastrointestinale_onkologie_html.txt.txt.png,text/fachportal_roche_de_fachgebiete_gastrointestinale_onkologie_html.txt.txt.txt,['HCC'],Oncology-Hematology,Germany,Offer outline,"hepatocellular carcinoma, oncology, neurology, hematology, early diagnosis, treatment options",hepatocellular carcinoma,-14.974102,1.7761365,0,"The content serves as an overview of Roche's specialized areas in pharmaceuticals, focusing on various medical fields such as oncology, neurology, and hematology. It highlights Roche's products, clinical data, and services, promoting their innovative solutions for early diagnosis and treatment, particularly in hepatocellular carcinoma (HCC). Additionally, it emphasizes the importance of interdisciplinary collaboration in improving cancer care and includes resources such as podcasts and articles aimed at healthcare professionals. The overall purpose is to provide detailed information about Roche's offerings and advancements in patient care and treatment options.","oncology, professionals, data",fachportal.roche.de,Falling,0.393523131494097,high,85,General Offer Outline
78,https://fachportal.roche.de/fachgebiete/gastrointestinale_onkologie/indikationen/hcc_indikation/ueber_hcc/krankheitsbild-hcc.html,10,fachportal_roche_de_fachgebiete_gastrointestinale_onkologie_indikationen_hcc_indikation_ueber_hcc_krankheitsbild_hcc_html.txt,200,html,Indexable,2,38,98,2881,3,2,1,fachportal_roche_de_fachgebiete_gastrointestinale_onkologie_indikationen_hcc_indikation_ueber_hcc_krankheitsbild_hcc_html.txt,image/fachportal_roche_de_fachgebiete_gastrointestinale_onkologie_indikationen_hcc_indikation_ueber_hcc_krankheitsbild_hcc_html.txt.png,text/fachportal_roche_de_fachgebiete_gastrointestinale_onkologie_indikationen_hcc_indikation_ueber_hcc_krankheitsbild_hcc_html.txt.txt,[],Oncology-Hematology,Germany,Disease information,"liver cancer, immunotherapy, angiogenesis inhibition",liver cancer,-12.812514,2.9225929,0,"The content provides a comprehensive overview of Roche's focus areas, products, clinical data, and available services, emphasizing various medical specialties such as oncology, neurology, and ophthalmology. It outlines detailed information on liver cancer, including its prevalence, risk factors, and treatment standards, particularly the use of immunotherapy and angiogenesis inhibition. The purpose is to inform healthcare professionals about Roche’s offerings and to facilitate access to clinical information and resources related to specific diseases. Additionally, it encourages medical inquiries and highlights the importance of patient support and early diagnosis through innovative algorithms.","oncology, professionals, data",fachportal.roche.de,Falling,0.987477932712699,high,487,General Offer Outline
79,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/artikel/focus_me.html,10,fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_focus_me_html.txt,200,html,Indexable,2,8,143,1525,66,21,1,fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_focus_me_html.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_focus_me_html.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_focus_me_html.txt.txt,"['Focus', 'Me']",Oncology-Hematology,Germany,Offer outline,"neuroscience, oncology, precision medicine, app, Focus Me, breast cancer, gynecological tumors, digital support, patient compliance, survival rates","breast cancer, gynecological tumors",-17.255028,-5.099331,0,"The content focuses on Roche's specialized areas and services, highlighting its offerings in various fields such as neuroscience, oncology, and precision medicine. It details the resources available for healthcare professionals, including clinical data, downloadable materials, and a dedicated app called Focus Me for patients with breast cancer and gynecological tumors. This app aims to connect patients, provide information about treatments, and facilitate communication with healthcare providers. Additionally, the content emphasizes the importance of digital support in enhancing patient compliance and improving survival rates. Overall, the content serves to inform and equip medical professionals and patients with helpful tools and resources in the oncology space.","oncology, professionals, data",fachportal.roche.de,Falling,0.239440173924619,high,100,General Offer Outline
80,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/artikel/subkutan_beim_mammakarzinom.html,10,fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_subkutan_beim_mammakarzinom_html.txt,200,html,Indexable,2,40,92,5521,7,3,0.978947368421053,fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_subkutan_beim_mammakarzinom_html.txt.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_subkutan_beim_mammakarzinom_html.txt.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_subkutan_beim_mammakarzinom_html.txt.txt.txt,[],Oncology-Hematology,Germany,Offer outline,,breast cancer,-12.474123,-1.5815247,0,"The content primarily focuses on Roche's offerings in various medical fields, including neuroscience, oncology, and hematology, among others. It discusses the advantages of subcutaneous therapies, particularly in breast cancer treatment, highlighting how they can reduce the workload of healthcare professionals and improve patient experiences. The goal is to inform medical professionals about Roche's innovative treatment options, clinical data, downloadable resources, and relevant services. Additionally, the content addresses the importance of easing the burden on healthcare practitioners amid a workforce shortage in the healthcare sector. Overall, the purpose is to promote Roche's products and enhance understanding of their benefits in clinical settings.","oncology, professionals, data",fachportal.roche.de,Flat,0.322427592078792,high,84,General Offer Outline
81,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/artikel/yoga_und_brustkrebs.html?namespace=s7classic,6,fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_yoga_und_brustkrebs_html_namespace_s7classic.txt,200,html,Non-Indexable,3,19,0,1576,0,0,0.981308411214953,fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_yoga_und_brustkrebs_html_namespace_s7classic.txt.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_yoga_und_brustkrebs_html_namespace_s7classic.txt.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_yoga_und_brustkrebs_html_namespace_s7classic.txt.txt.txt,[],Oncology-Hematology,Germany,Offer outline,"breast cancer, yoga, meditation, complementary methods, patient care",breast cancer,-19.67716,-4.620688,0,"The content is a comprehensive overview of Roche's offerings and services, particularly focusing on various medical specialties such as oncology, neurology, and immunology. It highlights Roche's products, clinical data, and resources for healthcare professionals, including downloadable materials and educational content. Additionally, it discusses the integration of complementary methods like yoga and meditation in breast cancer treatment to improve patients' quality of life, with resources and courses provided for both patients and healthcare providers. The purpose is to inform and support professionals about Roche's medical innovations and promote holistic approaches to patient care.","oncology, professionals, data",fachportal.roche.de,Falling,0.500034433639438,medium,155,General Offer Outline
82,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/artikel/yoga_und_brustkrebs.html,7,fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_yoga_und_brustkrebs_html.txt,200,html,Indexable,2,19,0,1576,60,20,1,fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_yoga_und_brustkrebs_html.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_yoga_und_brustkrebs_html.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_artikel_yoga_und_brustkrebs_html.txt.txt,[],Oncology-Hematology,Germany,Patient support,"breast cancer, yoga, meditation, cancer treatment",breast cancer,-19.36406,-5.0183034,0,"The content focuses on various medical specialties and services provided by Roche, particularly in relation to cancer treatment and support for breast cancer patients. It emphasizes the importance of improving quality of life and mental well-being through complementary practices like yoga and meditation, which are tailored for women during and after breast cancer therapy. The content aims to inform healthcare professionals about Roche's offerings, promote patient education, and provide resources for integrating holistic approaches into traditional cancer treatment. Additionally, it highlights the availability of clinical data and downloadable materials, strengthening Roche's commitment to professional collaboration and patient care.","oncology, professionals, data",fachportal.roche.de,Rising,0.592285603271244,high,449,General Offer Outline
83,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/gynaekoonkologie/.html,6,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie__html.txt,200,html,Non-Indexable,3,15,0,1387,9,9,1,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie__html.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie__html.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie__html.txt.txt,['HTML'],Oncology-Hematology,Germany,Offer outline,,,0.6718148,-8.105613,7,"The content primarily consists of HTML and script elements for a webpage designed for healthcare professionals, specifically focused on oncology, particularly gynecological oncology. It appears to be part of an online portal providing access to Roche's product information and services. The content includes features for searching, bookmarking, and downloading resources, indicating that the website aims to enhance user experience for healthcare professionals seeking information related to Roche's offerings in cancer treatment. The overall purpose is to facilitate access to relevant medical information and resources tailored for professional use.","event, exclusive, website",fachportal.roche.de,Rising,0.0450061029947169,medium,435,Events & Patient Care
84,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/gynaekoonkologie.html,7,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_html.txt,200,html,Indexable,1,15,0,1422,35,29,0.973684210526316,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_html.txt.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_html.txt.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_html.txt.txt.txt,[],Oncology-Hematology,Germany,Offer outline,,,-24.156721,-4.475563,0,"The content provides an overview of Roche's specialized areas in healthcare, emphasizing various fields such as neuroscience, oncology, gynecology, and more. It outlines the company’s products, services, and clinical data available for healthcare professionals, along with resources for patient care. Additionally, it highlights ongoing events, podcasts, and educational materials related to women's health and cancer treatment, aiming to support healthcare providers in improving patient outcomes. The purpose of the content is to inform professionals about Roche's offerings and innovations in the medical field.","oncology, professionals, data",fachportal.roche.de,Rising,0.924845727646048,high,347,General Offer Outline
85,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/gynaekoonkologie/infektionskrankheiten.html,10,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_infektionskrankheiten_html.txt,200,html,Indexable,2,21,70,958,4,2,1,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_infektionskrankheiten_html.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_infektionskrankheiten_html.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_infektionskrankheiten_html.txt.txt,[],Oncology-Hematology,Germany,Offer outline,,"urinary tract infections, sexually transmitted infections",-30.532177,1.9884249,0,"The content provides an overview of Roche's specialized areas in healthcare, highlighting various fields such as neuroscience, oncology, and hematology. It also lists Roche's products, clinical data, and downloadable resources for healthcare professionals. Additionally, it includes information about services offered, such as newsletters and patient resources, and emphasizes the importance of early treatment for conditions like urinary tract infections and sexually transmitted infections. The purpose is to facilitate access to Roche's medical products and information for professionals in the healthcare sector.","oncology, professionals, data",fachportal.roche.de,All,0.156165942222203,high,496,General Offer Outline
86,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/gynaekoonkologie/kinderwunsch.html,10,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_kinderwunsch_html.txt,200,html,Indexable,2,12,81,1011,4,2,0.97752808988764,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_kinderwunsch_html.txt.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_kinderwunsch_html.txt.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_kinderwunsch_html.txt.txt.txt,[],Oncology-Hematology,Germany,Patient support,,,-17.183645,-2.431983,0,"The content provides a detailed overview of Roche's areas of expertise, products, and services, emphasizing their focus on various medical fields such as oncology, neurology, and women's health. It highlights resources available for healthcare professionals, including clinical data, downloadable materials, and educational content related to patient care and treatment options. Additionally, it addresses specific patient concerns, such as fertility preservation during cancer treatment, and outlines digital tools and support available for both professionals and patients. Overall, the purpose is to inform and equip healthcare providers with comprehensive resources for managing patient care.","oncology, professionals, data",fachportal.roche.de,Falling,0.145487075237014,high,249,General Offer Outline
87,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/gynaekoonkologie/knochengesundheit.html,10,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_knochengesundheit_html.txt,200,html,Indexable,2,17,33,973,4,2,0.978723404255319,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_knochengesundheit_html.txt.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_knochengesundheit_html.txt.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_knochengesundheit_html.txt.txt.txt,[],Oncology-Hematology,Germany,Offer outline,,,-30.975801,5.47196,0,"The content appears to be a structured overview of Roche's specialized medical fields and services, emphasizing various areas such as neuroscience, oncology, and hematology. It provides access to product information, clinical data, downloadable resources, and additional services like newsletters and podcasts. The purpose is to inform healthcare professionals about Roche's offerings, support tools, and the importance of monitoring health conditions, particularly in relation to bone health and women's health. The content also includes references to patient-focused resources and emphasizes the need to report any side effects from therapies.","oncology, professionals, data",fachportal.roche.de,Flat,0.227534882188633,high,360,General Offer Outline
88,https://fachportal.roche.de/fachgebiete/gynaekoonkologie/gynaekoonkologie/mammakarzinom.html,10,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_mammakarzinom_html.txt,200,html,Indexable,2,13,74,1298,4,2,0.977777777777778,fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_mammakarzinom_html.txt.txt,image/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_mammakarzinom_html.txt.txt.png,text/fachportal_roche_de_fachgebiete_gynaekoonkologie_gynaekoonkologie_mammakarzinom_html.txt.txt.txt,['Focus'],Oncology-Hematology,Germany,Other,,breast cancer,-9.174119,1.4880626,0,"The content provides an overview of Roche's specialized areas in pharmaceuticals, focusing on various fields such as neuroscience, oncology, and personalized medicine. It lists Roche's products, clinical data, and downloadable materials, emphasizing advancements in cancer diagnostics and treatments like the use of biomarkers and molecular profiling for personalized therapy options. Additionally, it introduces patient support initiatives, such as the Focus MeApp, and highlights information on fertility preservation for breast cancer patients, aiming to cater to both healthcare professionals and patients seeking reliable resources and information. The purpose of the content is to inform and assist medical professionals and patients about Roche’s offerings and innovations in health care.","oncology, professionals, data",fachportal.roche.de,Falling,0.783763649838308,high,357,General Offer Outline
